Date;Close;CloseDolar
2012-01-23;31.21;17.84
2012-01-24;31.37;17.87
2012-01-25;31.43;17.86
2012-01-26;31.21;17.92
2012-01-27;31.09;17.85
2012-01-30;31.16;17.82
2012-01-31;30.53;17.5
2012-02-01;29.67;17.12
2012-02-02;29.17;16.94
2012-02-03;28.74;16.74
2012-02-06;28.69;16.61
2012-02-07;28.39;16.47
2012-02-08;28.37;16.5
2012-02-09;28.01;16.31
2012-02-10;28.12;16.3
2012-02-13;28.19;16.43
2012-02-14;28.13;16.36
2012-02-15;27.93;16.2
2012-02-16;27.7;16.1
2012-02-17;28.05;16.38
2012-02-22;28.01;16.42
2012-02-23;28.09;16.42
2012-02-24;28.34;16.61
2012-02-27;28.5;16.69
2012-02-28;28.7;16.86
2012-02-29;28.76;16.76
2012-03-01;28.92;16.89
2012-03-02;29.04;16.76
2012-03-05;29.19;16.82
2012-03-06;29.36;16.68
2012-03-07;29.47;16.68
2012-03-08;29.55;16.69
2012-03-09;29.57;16.57
2012-03-12;29.56;16.37
2012-03-13;29.44;16.35
2012-03-14;29.49;16.3
2012-03-15;29.41;16.3
2012-03-16;29.55;16.4
2012-03-19;29.31;16.25
2012-03-20;29.19;16.03
2012-03-21;28.79;15.83
2012-03-22;28.69;15.73
2012-03-23;28.55;15.77
2012-03-26;28.49;15.7
2012-03-27;28.16;15.53
2012-03-28;27.17;14.86
2012-03-29;27.43;15.02
2012-03-30;27.16;14.86
2012-04-02;27.1;14.79
2012-04-03;26.96;14.72
2012-04-04;26.81;14.67
2012-04-05;27.03;14.8
2012-04-09;27;14.84
2012-04-10;26.74;14.61
2012-04-11;26.79;14.61
2012-04-12;26.36;14.43
2012-04-13;26.26;14.29
2012-04-16;25.76;13.99
2012-04-17;25.68;13.85
2012-04-18;25.34;13.5
2012-04-19;25.15;13.34
2012-04-20;25.07;13.38
2012-04-23;25.27;13.44
2012-04-24;24.91;13.23
2012-04-25;24.74;13.14
2012-04-26;24.47;12.98
2012-04-27;24.71;13.1
2012-04-30;24.39;12.79
2012-05-02;24.57;12.79
2012-05-03;24.52;12.8
2012-05-04;24.5;12.76
2012-05-07;24.68;12.85
2012-05-08;24.74;12.77
2012-05-09;24.73;12.6
2012-05-10;24.68;12.68
2012-05-11;24.89;12.75
2012-05-14;24.97;12.57
2012-05-15;25.12;12.56
2012-05-16;25.15;12.57
2012-05-17;25.12;12.57
2012-05-18;25.03;12.39
2012-05-21;25.08;12.28
2012-05-22;25.18;12.1
2012-05-23;25.26;12.37
2012-05-24;25.18;12.37
2012-05-25;25.11;12.57
2012-05-28;25.01;12.62
2012-05-29;25.01;12.58
2012-05-30;24.95;12.37
2012-05-31;24.62;12.21
2012-06-01;24.57;12.01
2012-06-04;24.46;11.93
2012-06-05;24.57;12.16
2012-06-06;24.69;12.17
2012-06-08;24.75;12.22
2012-06-11;24.4;11.9
2012-06-12;24.17;11.72
2012-06-13;24.17;11.66
2012-06-14;24.19;11.76
2012-06-15;23.84;11.68
2012-06-18;23.8;11.56
2012-06-19;23.71;11.68
2012-06-20;23.92;11.75
2012-06-21;23.92;11.65
2012-06-22;23.86;11.55
2012-06-25;23.87;11.56
2012-06-26;23.88;11.51
2012-06-27;23.8;11.43
2012-06-28;23.93;11.49
2012-06-29;24.07;11.97
2012-07-02;24.15;12.14
2012-07-03;24.34;12.08
2012-07-04;24.64;12.13
2012-07-05;24.52;12.1
2012-07-06;24.51;12.07
2012-07-10;25.59;12.54
2012-07-11;25.4;12.48
2012-07-12;27.33;13.41
2012-07-13;29.1;14.29
2012-07-16;28.75;14.12
2012-07-17;30.18;14.89
2012-07-18;29.8;14.72
2012-07-19;30.32;15.04
2012-07-20;31.18;15.4
2012-07-23;31.96;15.67
2012-07-24;32.7;15.98
2012-07-25;32.96;16.19
2012-07-26;32.84;16.23
2012-07-27;32.81;16.21
2012-07-30;32.87;16.11
2012-07-31;33.18;16.21
2012-08-01;33.44;16.37
2012-08-02;33.5;16.34
2012-08-03;33.58;16.56
2012-08-06;33.42;16.48
2012-08-07;33.49;16.51
2012-08-08;33.62;16.63
2012-08-09;33.44;16.58
2012-08-10;33.35;16.54
2012-08-13;33.61;16.62
2012-08-14;33.6;16.57
2012-08-15;33.19;16.41
2012-08-16;33.09;16.39
2012-08-17;33.1;16.42
2012-08-20;32.92;16.31
2012-08-21;32.97;16.34
2012-08-22;32.75;16.21
2012-08-23;33.03;16.32
2012-08-24;33.1;16.35
2012-08-27;33.18;16.33
2012-08-28;32.96;16.13
2012-08-29;33.13;16.17
2012-08-30;33.14;16.2
2012-08-31;33.03;16.27
2012-09-03;33.04;16.26
2012-09-04;32.92;16.13
2012-09-05;32.91;16.14
2012-09-06;32.96;16.24
2012-09-10;32.93;16.26
2012-09-11;33.36;16.52
2012-09-12;32.95;16.25
2012-09-13;32.57;16.12
2012-09-14;32.29;16.04
2012-09-17;32.34;15.94
2012-09-18;32.22;15.94
2012-09-19;32.1;15.86
2012-09-20;32.06;15.85
2012-09-21;31.81;15.72
2012-09-24;31.63;15.61
2012-09-25;31.31;15.43
2012-09-26;31.1;15.28
2012-09-27;30.95;15.24
2012-09-28;30.9;15.23
2012-10-01;31.03;15.31
2012-10-02;30.8;15.19
2012-10-03;30.54;15.1
2012-10-04;30.82;15.26
2012-10-05;30.78;15.16
2012-10-08;30.71;15.14
2012-10-09;30.7;15.08
2012-10-10;31.01;15.2
2012-10-11;31.06;15.24
2012-10-15;31.22;15.35
2012-10-16;30.83;15.14
2012-10-17;31.1;15.31
2012-10-18;31.26;15.42
2012-10-19;31.22;15.4
2012-10-22;31.32;15.47
2012-10-23;31.55;15.56
2012-10-24;31.92;15.75
2012-10-25;32.12;15.85
2012-10-26;32.31;15.94
2012-10-29;32.32;15.9
2012-10-30;32.55;16.03
2012-10-31;32.59;16.05
2012-11-01;33.05;16.27
2012-11-05;33.08;16.25
2012-11-06;33.32;16.38
2012-11-07;33.39;16.41
2012-11-08;33.53;16.42
2012-11-09;33.58;16.4
2012-11-12;33.61;16.38
2012-11-13;33.89;16.34
2012-11-14;34.05;16.48
2012-11-16;33.97;16.33
2012-11-19;34.1;16.4
2012-11-20;34.09;16.35
2012-11-21;34.17;16.32
2012-11-22;34.21;16.32
2012-11-23;34.26;16.45
2012-11-26;34.42;16.53
2012-11-27;34.55;16.6
2012-11-28;35.42;16.96
2012-11-29;35.43;16.89
2012-11-30;35.67;16.77
2012-12-03;35.87;16.93
2012-12-04;35.9;16.96
2012-12-05;35.53;16.93
2012-12-06;35.51;17.08
2012-12-07;35.24;16.88
2012-12-10;35.2;16.94
2012-12-11;35.15;16.9
2012-12-12;34.76;16.76
2012-12-13;34.73;16.68
2012-12-14;34.74;16.64
2012-12-17;34.81;16.61
2012-12-18;34.84;16.68
2012-12-19;34.78;16.79
2012-12-20;34.59;16.77
2012-12-21;34.5;16.64
2012-12-26;34.43;16.75
2012-12-27;34.42;16.84
2012-12-28;34.3;16.77
2013-01-02;34.12;16.68
2013-01-03;33.88;16.64
2013-01-04;33.7;16.54
2013-01-07;33.54;16.52
2013-01-08;33.38;16.36
2013-01-09;33.16;16.27
2013-01-10;32.94;16.22
2013-01-11;32.68;16.05
2013-01-14;32.68;16.08
2013-01-15;32.45;15.94
2013-01-16;32.42;15.86
2013-01-17;32.58;15.95
2013-01-18;32.6;15.94
2013-01-21;32.37;15.85
2013-01-22;32.86;16.08
2013-01-23;32.73;16.06
2013-01-24;32.5;16
2013-01-25;32.19;15.86
2013-01-28;32.03;16
2013-01-29;31.97;16.1
2013-01-30;31.9;16.03
2013-01-31;31.91;16.06
2013-02-01;31.91;16.06
2013-02-04;31.84;15.98
2013-02-05;32.1;16.16
2013-02-06;32.27;16.22
2013-02-07;32.53;16.49
2013-02-08;32.61;16.54
2013-02-13;32.87;16.72
2013-02-14;32.8;16.74
2013-02-15;32.34;16.44
2013-02-18;32.3;16.46
2013-02-19;32.13;16.43
2013-02-20;32.01;16.3
2013-02-21;32.25;16.33
2013-02-22;32.34;16.4
2013-02-25;32.45;16.41
2013-02-26;32.51;16.39
2013-02-27;32.53;16.49
2013-02-28;32.38;16.39
2013-03-01;32.23;16.26
2013-03-04;32.35;16.36
2013-03-05;32.19;16.37
2013-03-06;32.07;16.29
2013-03-07;31.85;16.24
2013-03-08;31.69;16.25
2013-03-11;31.67;16.17
2013-03-12;31.21;15.91
2013-03-13;31.13;15.79
2013-03-14;30.69;15.52
2013-03-15;30.69;15.48
2013-03-18;30.37;15.27
2013-03-19;30.16;15.18
2013-03-20;29.89;15.01
2013-03-21;29.74;14.82
2013-03-22;29.5;14.65
2013-03-25;29.46;14.63
2013-03-26;29.26;14.51
2013-03-27;29.07;14.48
2013-03-28;29.07;14.38
2013-04-01;28.46;14.09
2013-04-02;28.22;13.96
2013-04-03;28.07;13.87
2013-04-04;27.6;13.7
2013-04-05;27.59;13.88
2013-04-08;27.78;13.96
2013-04-09;27.28;13.74
2013-04-10;27.01;13.66
2013-04-11;26.8;13.56
2013-04-12;26.71;13.56
2013-04-15;26.48;13.27
2013-04-16;26.15;13.11
2013-04-17;25.8;12.9
2013-04-18;25.67;12.72
2013-04-19;25.73;12.8
2013-04-22;25.51;12.63
2013-04-23;25.11;12.41
2013-04-24;25.22;12.5
2013-04-25;25.14;12.52
2013-04-26;24.91;12.46
2013-04-29;24.79;12.36
2013-04-30;24.91;12.44
2013-05-02;25.1;12.48
2013-05-03;25.28;12.56
2013-05-06;25.28;12.54
2013-05-07;25.49;12.71
2013-05-08;25.5;12.72
2013-05-09;25.52;12.68
2013-05-10;25.65;12.65
2013-05-13;25.72;12.8
2013-05-14;25.86;12.83
2013-05-15;26.14;12.9
2013-05-16;26.16;12.89
2013-05-17;26.33;12.92
2013-05-20;26.29;12.89
2013-05-21;26.5;13
2013-05-22;26.2;12.78
2013-05-23;26.45;12.93
2013-05-24;26.53;12.94
2013-05-27;26.44;12.86
2013-05-28;26.5;12.79
2013-05-29;26.74;12.67
2013-05-31;26.65;12.41
2013-06-03;27.19;12.78
2013-06-04;27.31;12.78
2013-06-05;27.4;12.85
2013-06-06;27.24;12.84
2013-06-07;27.26;12.76
2013-06-10;27.01;12.57
2013-06-11;26.51;12.4
2013-06-12;26.43;12.28
2013-06-13;26.33;12.29
2013-06-14;26.31;12.27
2013-06-17;26.15;12.04
2013-06-18;26;11.94
2013-06-19;25.82;11.71
2013-06-20;25.73;11.39
2013-06-21;25.82;11.5
2013-06-24;25.93;11.64
2013-06-25;26.23;11.87
2013-06-26;26.09;11.91
2013-06-27;26.16;11.92
2013-06-28;26.16;11.72
2013-07-01;26.15;11.73
2013-07-02;26.16;11.63
2013-07-03;26.07;11.49
2013-07-04;25.84;11.43
2013-07-05;25.74;11.38
2013-07-08;25.72;11.39
2013-07-10;25.23;11.11
2013-07-11;25.24;11.18
2013-07-12;25.17;11.1
2013-07-15;24.74;11.11
2013-07-16;24.64;10.92
2013-07-17;24.75;11.09
2013-07-18;24.72;11.1
2013-07-19;24.67;11.02
2013-07-22;24.52;10.96
2013-07-23;24.32;10.94
2013-07-24;24.3;10.8
2013-07-25;24.58;10.95
2013-07-26;24.53;10.88
2013-07-29;24.36;10.73
2013-07-30;24.22;10.62
2013-07-31;24.22;10.63
2013-08-01;23.87;10.37
2013-08-02;23.75;10.42
2013-08-05;23.76;10.33
2013-08-06;23.58;10.26
2013-08-07;23.46;10.16
2013-08-08;23.36;10.23
2013-08-09;23.28;10.25
2013-08-12;23.14;10.12
2013-08-13;23.22;10.06
2013-08-14;23.18;9.98
2013-08-15;23.05;9.84
2013-08-16;23.16;9.68
2013-08-19;23.62;9.78
2013-08-20;24.11;10.07
2013-08-21;24.35;10
2013-08-22;24.88;10.2
2013-08-23;24.77;10.51
2013-08-26;24.96;10.45
2013-08-27;25.12;10.59
2013-08-28;25.47;10.87
2013-08-29;25.32;10.65
2013-08-30;25.38;10.65
2013-09-02;25.52;10.75
2013-09-03;25.69;10.89
2013-09-04;25.75;10.93
2013-09-05;25.77;11.09
2013-09-06;25.85;11.21
2013-09-09;25.68;11.28
2013-09-10;25.5;11.15
2013-09-11;25.28;11.12
2013-09-12;25.27;11.12
2013-09-13;25.34;11.11
2013-09-16;25.22;11.07
2013-09-17;24.74;10.95
2013-09-18;24.85;11.34
2013-09-19;24.9;11.31
2013-09-20;24.82;11.18
2013-09-23;24.64;11.2
2013-09-24;24.29;11.06
2013-09-25;24.33;10.92
2013-09-26;24.34;10.84
2013-09-27;24.42;10.81
2013-09-30;24.31;10.97
2013-10-01;23.9;10.75
2013-10-02;23.81;10.83
2013-10-03;23.74;10.78
2013-10-04;23.66;10.7
2013-10-07;23.68;10.73
2013-10-08;23.63;10.71
2013-10-09;23.51;10.66
2013-10-10;23.36;10.72
2013-10-11;23.56;10.82
2013-10-14;23.52;10.81
2013-10-15;23.67;10.84
2013-10-16;23.66;10.87
2013-10-17;23.89;11.05
2013-10-18;23.91;11
2013-10-21;24.22;11.12
2013-10-22;24.34;11.2
2013-10-23;24.8;11.33
2013-10-24;25.11;11.39
2013-10-25;24.95;11.4
2013-10-28;25.09;11.5
2013-10-29;24.94;11.43
2013-10-30;25.14;11.44
2013-10-31;24.77;11.1
2013-11-01;24.77;10.99
2013-11-04;24.78;11.03
2013-11-05;24.98;10.9
2013-11-06;24.99;10.95
2013-11-07;24.98;10.83
2013-11-08;24.97;10.79
2013-11-11;24.97;10.7
2013-11-12;25.3;10.84
2013-11-13;25.78;11.05
2013-11-14;25.79;11.12
2013-11-18;25.75;11.35
2013-11-19;25.77;11.32
2013-11-20;25.72;11.29
2013-11-21;25.99;11.27
2013-11-22;25.97;11.37
2013-11-25;25.62;11.22
2013-11-26;26.25;11.43
2013-11-27;26.49;11.43
2013-11-28;26.53;11.44
2013-11-29;26.45;11.32
2013-12-02;26.28;11.15
2013-12-03;26.44;11.12
2013-12-04;26.34;11.03
2013-12-05;26.3;11.13
2013-12-06;26.37;11.31
2013-12-09;26.56;11.45
2013-12-10;26.36;11.42
2013-12-11;26.32;11.24
2013-12-12;26.29;11.22
2013-12-13;26.26;11.24
2013-12-16;26.25;11.27
2013-12-17;26.36;11.36
2013-12-18;26.42;11.28
2013-12-19;26.55;11.3
2013-12-20;26.68;11.21
2013-12-23;26.69;11.3
2013-12-26;26.74;11.33
2013-12-27;26.79;11.44
2013-12-30;26.54;11.26
2014-01-02;26.64;11.14
2014-01-03;27;11.36
2014-01-06;27.29;11.48
2014-01-07;27.49;11.57
2014-01-08;27.16;11.37
2014-01-09;27.17;11.33
2014-01-10;27.17;11.49
2014-01-13;27.32;11.6
2014-01-14;27.35;11.61
2014-01-15;27.3;11.59
2014-01-16;27.07;11.46
2014-01-17;27.02;11.5
2014-01-20;26.81;11.46
2014-01-21;26.65;11.28
2014-01-22;26.59;11.23
2014-01-23;26.47;11.03
2014-01-24;26.04;10.87
2014-01-27;26.16;10.8
2014-01-28;26.24;10.81
2014-01-29;26.22;10.77
2014-01-30;26.46;10.95
2014-01-31;26.65;11.02
2014-02-03;26.91;11.05
2014-02-04;27.41;11.36
2014-02-05;28.06;11.69
2014-02-06;28.52;11.97
2014-02-07;28.31;11.9
2014-02-10;28.37;11.79
2014-02-11;28.93;12.04
2014-02-12;29.51;12.18
2014-02-13;29.7;12.34
2014-02-14;30.11;12.63
2014-02-17;30.13;12.62
2014-02-18;30.96;12.94
2014-02-19;31.76;13.28
2014-02-20;32.51;13.7
2014-02-21;33.13;14.06
2014-02-24;33.15;14.14
2014-02-25;33.62;14.37
2014-02-26;33.74;14.33
2014-02-27;33.68;14.5
2014-02-28;33.95;14.5
2014-03-05;33.85;14.6
2014-03-06;33.82;14.59
2014-03-07;34.03;14.49
2014-03-10;34.16;14.52
2014-03-11;34.11;14.43
2014-03-12;33.85;14.35
2014-03-13;33.64;14.22
2014-03-14;33.51;14.26
2014-03-17;33.37;14.21
2014-03-18;32.97;14.08
2014-03-19;32.78;13.94
2014-03-20;32.2;13.82
2014-03-21;31.9;13.73
2014-03-24;31.97;13.78
2014-03-25;31.88;13.82
2014-03-26;31.55;13.66
2014-03-27;31.67;13.97
2014-03-28;31.44;13.9
2014-03-31;31.34;13.82
2014-04-01;31.32;13.82
2014-04-02;31.26;13.76
2014-04-03;31.29;13.71
2014-04-04;31.33;13.96
2014-04-07;31.24;14.09
2014-04-08;31.28;14.19
2014-04-09;31.44;14.3
2014-04-10;31.28;14.21
2014-04-11;31.32;14.11
2014-04-14;31.26;14.1
2014-04-15;31.53;14.09
2014-04-16;31.32;13.97
2014-04-17;31.18;13.92
2014-04-22;31.56;14.07
2014-04-23;31.33;14.09
2014-04-24;31.01;13.99
2014-04-25;30.95;13.8
2014-04-28;30.73;13.8
2014-04-29;30.48;13.65
2014-04-30;30.49;13.65
2014-05-02;30.4;13.69
2014-05-05;30.39;13.52
2014-05-06;30.34;13.62
2014-05-07;29.62;13.34
2014-05-08;29.54;13.36
2014-05-09;29.41;13.27
2014-05-12;29.48;13.28
2014-05-13;28.85;13.02
2014-05-14;28.96;13.12
2014-05-15;28.75;12.94
2014-05-16;28.35;12.81
2014-05-19;28.43;12.88
2014-05-20;28.02;12.63
2014-05-21;28.01;12.68
2014-05-22;27.95;12.61
2014-05-23;28;12.59
2014-05-26;27.88;12.53
2014-05-27;27.88;12.44
2014-05-28;28.03;12.55
2014-05-29;27.74;12.47
2014-05-30;27.71;12.37
2014-06-02;27.78;12.22
2014-06-03;27.71;12.16
2014-06-04;27.33;11.96
2014-06-05;27.28;12.05
2014-06-06;27.11;12.06
2014-06-09;27.03;12.13
2014-06-10;26.87;12.06
2014-06-11;26.67;11.93
2014-06-12;26.66;11.94
2014-06-13;26.42;11.85
2014-06-16;26.24;11.73
2014-06-17;26.23;11.63
2014-06-18;25.93;11.63
2014-06-20;25.9;11.61
2014-06-23;25.91;11.68
2014-06-24;25.52;11.46
2014-06-25;25.48;11.55
2014-06-26;25.18;11.46
2014-06-27;25.16;11.45
2014-06-30;25.16;11.37
2014-07-01;24.46;11.09
2014-07-02;24.89;11.19
2014-07-03;24.66;11.14
2014-07-04;24.73;11.16
2014-07-07;24.39;10.96
2014-07-08;24.48;11.06
2014-07-10;24.35;10.97
2014-07-11;24.28;10.93
2014-07-14;23.98;10.83
2014-07-15;23.91;10.76
2014-07-16;23.84;10.73
2014-07-17;23.55;10.47
2014-07-18;23.43;10.51
2014-07-21;23.1;10.39
2014-07-22;22.99;10.4
2014-07-23;22.88;10.31
2014-07-24;22.91;10.32
2014-07-25;22.71;10.19
2014-07-28;22.77;10.24
2014-07-29;22.69;10.18
2014-07-30;22.73;10.11
2014-07-31;22.73;10.01
2014-08-01;22.93;10.14
2014-08-04;22.88;10.13
2014-08-05;22.72;9.94
2014-08-06;23.2;10.21
2014-08-07;23.41;10.19
2014-08-08;23.22;10.16
2014-08-11;23.21;10.21
2014-08-12;23.21;10.18
2014-08-13;23.1;10.12
2014-08-14;22.97;10.12
2014-08-15;22.91;10.12
2014-08-18;22.85;10.12
2014-08-19;22.8;10.13
2014-08-20;22.79;10.08
2014-08-21;22.66;10
2014-08-22;22.64;9.93
2014-08-25;22.73;9.94
2014-08-26;22.82;10.07
2014-08-27;22.79;10.12
2014-08-28;22.65;10.1
2014-08-29;22.59;10.08
2014-09-01;22.51;10.04
2014-09-02;22.31;9.94
2014-09-03;22.22;9.94
2014-09-04;21.93;9.77
2014-09-05;21.93;9.78
2014-09-08;21.87;9.65
2014-09-09;21.76;9.51
2014-09-10;21.8;9.52
2014-09-11;21.98;9.59
2014-09-12;21.84;9.34
2014-09-15;21.99;9.39
2014-09-16;21.89;9.4
2014-09-17;22.03;9.35
2014-09-18;21.99;9.3
2014-09-19;21.94;9.23
2014-09-22;21.95;9.17
2014-09-23;22.1;9.18
2014-09-24;22.09;9.26
2014-09-25;22.11;9.1
2014-09-26;22.11;9.16
2014-09-29;22.16;9.04
2014-09-30;22.02;8.99
2014-10-01;21.78;8.77
2014-10-02;21.91;8.81
2014-10-03;21.98;8.89
2014-10-06;21.94;9.03
2014-10-07;21.79;9.06
2014-10-08;22.04;9.26
2014-10-09;22.07;9.24
2014-10-10;22;9.1
2014-10-13;22.39;9.37
2014-10-14;22.87;9.52
2014-10-15;22.78;9.34
2014-10-16;22.82;9.24
2014-10-17;23.74;9.75
2014-10-20;23.83;9.68
2014-10-21;24.57;9.93
2014-10-22;24.66;9.91
2014-10-23;24.96;9.95
2014-10-24;25.1;10.19
2014-10-27;25.37;10.04
2014-10-28;25.99;10.51
2014-10-29;26.17;10.62
2014-10-30;26.35;10.92
2014-10-31;26.21;10.6
2014-11-03;26.53;10.6
2014-11-04;26.44;10.54
2014-11-05;26.77;10.65
2014-11-06;26.58;10.42
2014-11-07;26.81;10.45
2014-11-10;26.93;10.54
2014-11-11;27.29;10.65
2014-11-12;27.77;10.85
2014-11-13;27.55;10.61
2014-11-14;27.84;10.73
2014-11-17;27.92;10.73
2014-11-18;28.58;11.04
2014-11-19;28.75;11.15
2014-11-20;28.4;11.04
2014-11-21;28.36;11.28
2014-11-24;28.69;11.25
2014-11-25;28.43;11.2
2014-11-26;28.07;11.21
2014-11-27;27.93;11.09
2014-11-28;27.52;10.72
2014-12-01;27.1;10.62
2014-12-02;26.76;10.4
2014-12-03;26.78;10.48
2014-12-04;26.71;10.33
2014-12-05;26.61;10.25
2014-12-08;26.69;10.22
2014-12-09;26.74;10.31
2014-12-10;26.95;10.32
2014-12-11;27.24;10.28
2014-12-12;27.44;10.32
2014-12-15;27.93;10.39
2014-12-16;28.11;10.26
2014-12-17;28.09;10.4
2014-12-18;28.4;10.7
2014-12-19;28.49;10.73
2014-12-22;28.54;10.72
2014-12-23;28.67;10.59
2014-12-26;28.66;10.71
2014-12-29;28.72;10.62
2014-12-30;28.75;10.83
2015-01-02;28.72;10.67
2015-01-05;28.55;10.51
2015-01-06;28.2;10.45
2015-01-07;28.1;10.38
2015-01-08;28.04;10.51
2015-01-09;27.95;10.59
2015-01-12;27.62;10.35
2015-01-13;27.6;10.48
2015-01-14;27.46;10.48
2015-01-15;27.48;10.43
2015-01-16;27.25;10.39
2015-01-19;27.23;10.27
2015-01-20;27.29;10.43
2015-01-21;27.1;10.4
2015-01-22;26.87;10.43
2015-01-23;26.79;10.38
2015-01-26;26.77;10.35
2015-01-27;26.62;10.35
2015-01-28;26.56;10.32
2015-01-29;26.62;10.21
2015-01-30;26.78;9.97
2015-02-02;26.85;9.9
2015-02-03;26.94;10
2015-02-04;27.13;9.88
2015-02-05;27.6;10.07
2015-02-06;27.65;9.97
2015-02-09;27.64;9.94
2015-02-10;27.62;9.76
2015-02-11;27.63;9.63
2015-02-12;27.72;9.79
2015-02-13;27.97;9.87
2015-02-18;28.04;9.86
2015-02-19;28.18;9.84
2015-02-20;28.35;9.87
2015-02-23;28.77;10.01
2015-02-24;28.84;10.18
2015-02-25;28.94;10.09
2015-02-26;29.03;10.09
2015-02-27;28.96;10.14
2015-03-02;29.31;10.13
2015-03-03;29.34;10.05
2015-03-04;29.46;9.89
2015-03-05;29.44;9.78
2015-03-06;29.42;9.65
2015-03-09;29.49;9.44
2015-03-10;29.64;9.53
2015-03-11;29.67;9.49
2015-03-12;29.7;9.42
2015-03-13;29.65;9.09
2015-03-16;29.61;9.12
2015-03-17;29.56;9.11
2015-03-18;29.53;9.18
2015-03-19;29.77;9.03
2015-03-20;29.67;9.17
2015-03-23;29.44;9.34
2015-03-24;29.12;9.32
2015-03-25;29.05;9.09
2015-03-26;29.09;9.12
2015-03-27;29.1;8.99
2015-03-30;29.13;9.05
2015-03-31;29.38;9.18
2015-04-01;29.3;9.24
2015-04-02;29.28;9.36
2015-04-06;28.95;9.26
2015-04-07;28.69;9.19
2015-04-08;28.54;9.34
2015-04-09;28.47;9.28
2015-04-10;28.35;9.18
2015-04-13;28.17;9.03
2015-04-14;27.73;9.06
2015-04-15;27.46;9.03
2015-04-16;27.4;9.1
2015-04-17;27.08;8.9
2015-04-20;27.08;8.96
2015-04-22;26.99;8.96
2015-04-23;26.93;9.04
2015-04-24;26.73;9.04
2015-04-27;26.56;9.1
2015-04-28;26.36;8.97
2015-04-29;26.2;8.87
2015-04-30;25.98;8.63
2015-05-04;25.91;8.39
2015-05-05;25.82;8.4
2015-05-06;25.79;8.47
2015-05-07;25.64;8.48
2015-05-08;25.63;8.6
2015-05-11;25.62;8.4
2015-05-12;25.62;8.47
2015-05-13;25.42;8.36
2015-05-14;25.39;8.48
2015-05-15;25.28;8.44
2015-05-18;25.26;8.37
2015-05-19;24.99;8.22
2015-05-20;24.97;8.31
2015-05-21;25.13;8.26
2015-05-22;25.11;8.13
2015-05-25;25.07;8.09
2015-05-26;25.28;8.02
2015-05-27;24.96;7.94
2015-05-28;24.94;7.89
2015-05-29;24.91;7.82
2015-06-01;25;7.87
2015-06-02;24.79;7.91
2015-06-03;24.82;7.92
2015-06-05;24.85;7.89
2015-06-08;24.85;7.98
2015-06-09;24.65;7.96
2015-06-10;24.81;7.96
2015-06-11;24.89;8.02
2015-06-12;24.79;7.96
2015-06-15;24.91;7.96
2015-06-16;25.16;8.14
2015-06-17;25.19;8.23
2015-06-18;25.09;8.21
2015-06-19;25;8.06
2015-06-22;25.03;8.12
2015-06-23;25.16;8.16
2015-06-24;25.1;8.11
2015-06-25;25.26;8.1
2015-06-26;25.51;8.16
2015-06-29;25.29;8.12
2015-06-30;25.48;8.2
2015-07-01;25.46;8.1
2015-07-02;25.42;8.2
2015-07-03;25.51;8.13
2015-07-06;25.35;8.05
2015-07-07;25.54;8.02
2015-07-08;25.76;7.98
2015-07-09;25.84;8
2015-07-10;26.04;8.22
2015-07-13;25.61;8.17
2015-07-14;26.51;8.45
2015-07-15;26.57;8.48
2015-07-16;26.35;8.36
2015-07-17;26.53;8.31
2015-07-20;26.46;8.27
2015-07-21;26.78;8.45
2015-07-22;26.26;8.14
2015-07-23;26.16;7.95
2015-07-24;26.23;7.83
2015-07-27;25.92;7.71
2015-07-28;25.8;7.66
2015-07-29;25.95;7.79
2015-07-30;25.87;7.65
2015-07-31;25.93;7.59
2015-08-03;26.16;7.58
2015-08-04;26.48;7.65
2015-08-05;26.58;7.62
2015-08-06;27.08;7.66
2015-08-07;27.6;7.86
2015-08-10;27.56;7.99
2015-08-11;27.86;7.96
2015-08-12;27.58;7.94
2015-08-13;27.63;7.88
2015-08-14;27.38;7.86
2015-08-17;27.39;7.86
2015-08-18;27.09;7.81
2015-08-19;27.34;7.85
2015-08-20;27.5;7.97
2015-08-21;27.38;7.84
2015-08-24;27.6;7.76
2015-08-25;27.69;7.71
2015-08-26;27.65;7.67
2015-08-27;27.85;7.82
2015-08-28;27.91;7.79
2015-08-31;28.16;7.75
2015-09-01;28.69;7.77
2015-09-02;29.05;7.74
2015-09-03;29.2;7.78
2015-09-04;29.55;7.68
2015-09-08;29.61;7.76
2015-09-09;29.61;7.8
2015-09-10;29.95;7.76
2015-09-11;30.26;7.8
2015-09-14;30.61;8.02
2015-09-15;30.99;8.04
2015-09-16;31.36;8.18
2015-09-17;31.42;8.14
2015-09-18;31.4;7.95
2015-09-21;31.38;7.89
2015-09-22;31.73;7.84
2015-09-23;31.98;7.74
2015-09-24;32.62;8.06
2015-09-25;32.51;8.19
2015-09-28;32.96;8.08
2015-09-29;33.19;8.17
2015-09-30;33.69;8.48
2015-10-01;33.52;8.4
2015-10-02;33.36;8.46
2015-10-05;33.43;8.57
2015-10-06;33.21;8.64
2015-10-07;33.02;8.52
2015-10-08;32.76;8.6
2015-10-09;32.36;8.63
2015-10-13;32.32;8.35
2015-10-14;32.31;8.46
2015-10-15;32.17;8.47
2015-10-16;32.08;8.35
2015-10-19;32.13;8.26
2015-10-20;32.2;8.24
2015-10-21;32.53;8.25
